TimeStamp,CPU_Freq,Battery_temp,GPU_Load,Time_Diff,Session_ID,Seconds_Run,Temp_Smooth,Temp_Velocity,Stress_Score
1900-01-01 12:31:01,633.6,35.6,2.03,2.0,2,12325.0,35.6,0.0,0.2308
1900-01-01 12:31:04,633.6,35.6,2.29,3.0,2,12328.0,35.6,0.0,0.23149999999999998
1900-01-01 12:31:06,633.6,35.6,2.01,2.0,2,12330.0,35.6,0.0,0.2341
1900-01-01 12:31:09,633.6,35.6,2.04,3.0,2,12333.0,35.6,0.0,0.2313
1900-01-01 12:31:11,633.6,35.6,2.07,2.0,2,12335.0,35.6,0.0,0.2316
1900-01-01 12:31:14,633.6,35.6,2.03,3.0,2,12338.0,35.6,0.0,0.2319
1900-01-01 12:31:17,633.6,35.6,2.02,3.0,2,12341.0,35.6,0.0,0.23149999999999998
1900-01-01 12:31:19,633.6,35.6,2.03,2.0,2,12343.0,35.6,0.0,0.2314
1900-01-01 12:31:22,633.6,35.6,2.02,3.0,2,12346.0,35.6,0.0,0.23149999999999998
1900-01-01 12:31:24,633.6,35.6,2.11,2.0,2,12348.0,35.6,0.0,0.2314
1900-01-01 12:31:27,633.6,35.6,1.99,3.0,2,12351.0,35.6,0.0,0.2323
1900-01-01 12:31:29,633.6,35.6,1.99,2.0,2,12353.0,35.6,0.0,0.2311
1900-01-01 12:31:32,633.6,35.6,2.02,3.0,2,12356.0,35.6,0.0,0.2311
1900-01-01 12:31:34,633.6,35.6,2.08,2.0,2,12358.0,35.6,0.0,0.2314
1900-01-01 12:31:36,633.6,35.6,2.11,2.0,2,12360.0,35.6,0.0,0.23199999999999998
1900-01-01 12:31:39,633.6,35.6,2.01,3.0,2,12363.0,35.6,0.0,0.2323
1900-01-01 12:31:42,633.6,35.6,2.04,3.0,2,12366.0,35.6,0.0,0.2313
1900-01-01 12:31:44,633.6,35.6,1.99,2.0,2,12368.0,35.6,0.0,0.2316
1900-01-01 12:31:47,633.6,35.6,2.04,3.0,2,12371.0,35.6,0.0,0.2311
1900-01-01 12:31:49,633.6,35.6,1.84,2.0,2,12373.0,35.6,0.0,0.2316
1900-01-01 12:31:52,633.6,35.6,2.0,3.0,2,12376.0,35.6,0.0,0.2296
1900-01-01 12:31:54,633.6,34.9,2.0,2.0,2,12378.0,35.36666666666667,-0.23333333333333428,0.2312
1900-01-01 12:31:57,633.6,34.9,2.11,3.0,2,12381.0,35.13333333333333,-0.23333333333333428,0.2312
1900-01-01 12:31:59,633.6,34.9,2.0,2.0,2,12383.0,34.9,-0.23333333333333428,0.2323
1900-01-01 12:32:02,633.6,34.9,2.02,3.0,2,12386.0,34.9,0.0,0.2312
1900-01-01 12:32:04,633.6,34.9,2.41,2.0,2,12388.0,34.9,0.0,0.2314
1900-01-01 12:32:07,633.6,34.9,2.02,3.0,2,12391.0,34.9,0.0,0.2353
1900-01-01 12:32:10,633.6,34.9,2.03,3.0,2,12394.0,34.9,0.0,0.2314
1900-01-01 12:32:12,633.6,34.9,2.04,2.0,2,12396.0,34.9,0.0,0.23149999999999998
1900-01-01 12:32:15,633.6,34.9,2.02,3.0,2,12399.0,34.9,0.0,0.2316
1900-01-01 12:32:17,633.6,34.9,2.05,2.0,2,12401.0,34.9,0.0,0.2314
1900-01-01 12:32:20,633.6,34.9,2.08,3.0,2,12404.0,34.9,0.0,0.2317
1900-01-01 12:32:23,633.6,34.9,1.99,3.0,2,12407.0,34.9,0.0,0.23199999999999998
1900-01-01 12:32:25,633.6,34.9,2.02,2.0,2,12409.0,34.9,0.0,0.2311
1900-01-01 12:32:28,633.6,34.9,2.09,3.0,2,12412.0,34.9,0.0,0.2314
1900-01-01 12:32:30,633.6,34.9,2.01,2.0,2,12414.0,34.9,0.0,0.2321
1900-01-01 12:32:33,633.6,34.9,2.01,3.0,2,12417.0,34.9,0.0,0.2313
1900-01-01 12:32:35,633.6,34.9,2.04,2.0,2,12419.0,34.9,0.0,0.2313
1900-01-01 12:32:38,633.6,34.9,2.02,3.0,2,12422.0,34.9,0.0,0.2316
1900-01-01 12:32:40,633.6,34.9,2.13,2.0,2,12424.0,34.9,0.0,0.2314
1900-01-01 12:32:43,633.6,34.9,1.92,3.0,2,12427.0,34.9,0.0,0.23249999999999998
1900-01-01 12:32:46,633.6,34.9,1.97,3.0,2,12430.0,34.9,0.0,0.2304
1900-01-01 12:32:48,633.6,34.9,2.12,2.0,2,12432.0,34.9,0.0,0.2309
1900-01-01 12:32:51,633.6,34.9,2.03,3.0,2,12435.0,34.9,0.0,0.2324
1900-01-01 12:32:54,633.6,34.9,2.02,3.0,2,12438.0,34.9,0.0,0.23149999999999998
1900-01-01 12:32:56,633.6,34.9,2.1,2.0,2,12440.0,34.9,0.0,0.2314
1900-01-01 12:32:59,633.6,34.9,2.0,3.0,2,12443.0,34.9,0.0,0.2322
1900-01-01 12:33:01,633.6,34.9,2.0,2.0,2,12445.0,34.9,0.0,0.2312
1900-01-01 12:33:04,633.6,34.9,2.28,3.0,2,12448.0,34.9,0.0,0.2312
1900-01-01 12:33:07,633.6,34.9,1.99,3.0,2,12451.0,34.9,0.0,0.23399999999999999
1900-01-01 12:33:09,633.6,34.9,2.02,2.0,2,12453.0,34.9,0.0,0.2311
1900-01-01 12:33:12,633.6,34.9,2.02,3.0,2,12456.0,34.9,0.0,0.2314
1900-01-01 12:33:14,633.6,34.9,2.02,2.0,2,12458.0,34.9,0.0,0.2314
1900-01-01 12:33:17,633.6,34.9,2.05,3.0,2,12461.0,34.9,0.0,0.2314
1900-01-01 12:33:20,633.6,34.9,2.05,3.0,2,12464.0,34.9,0.0,0.2317
1900-01-01 12:33:22,633.6,34.9,2.05,2.0,2,12466.0,34.9,0.0,0.2317
1900-01-01 12:33:25,633.6,34.9,1.95,3.0,2,12469.0,34.9,0.0,0.2317
1900-01-01 12:33:28,633.6,34.9,2.02,3.0,2,12472.0,34.9,0.0,0.2307
1900-01-01 12:33:30,633.6,34.9,2.03,2.0,2,12474.0,34.9,0.0,0.2314
1900-01-01 12:33:33,633.6,34.9,2.09,3.0,2,12477.0,34.9,0.0,0.23149999999999998
1900-01-01 12:33:35,633.6,34.9,2.02,2.0,2,12479.0,34.9,0.0,0.2321
1900-01-01 12:33:38,633.6,34.9,2.03,3.0,2,12482.0,34.9,0.0,0.2314
1900-01-01 12:33:40,633.6,34.9,2.04,2.0,2,12484.0,34.9,0.0,0.23149999999999998
1900-01-01 12:33:43,633.6,34.9,2.09,3.0,2,12487.0,34.9,0.0,0.2316
1900-01-01 12:33:46,633.6,34.9,2.03,3.0,2,12490.0,34.9,0.0,0.2321
1900-01-01 12:33:48,633.6,34.9,2.08,2.0,2,12492.0,34.9,0.0,0.23149999999999998
1900-01-01 12:33:50,633.6,34.9,2.03,2.0,2,12494.0,34.9,0.0,0.23199999999999998
1900-01-01 12:33:53,633.6,34.9,2.05,3.0,2,12497.0,34.9,0.0,0.23149999999999998
1900-01-01 12:33:55,633.6,34.9,2.04,2.0,2,12499.0,34.9,0.0,0.2317
1900-01-01 12:33:58,633.6,33.9,2.03,3.0,2,12502.0,34.56666666666666,-0.3333333333333357,0.2316
1900-01-01 12:34:00,633.6,33.9,2.14,2.0,2,12504.0,34.23333333333333,-0.3333333333333357,0.23149999999999998
1900-01-01 12:34:03,633.6,33.9,1.96,3.0,2,12507.0,33.9,-0.3333333333333286,0.2326
1900-01-01 12:34:05,633.6,33.9,2.04,2.0,2,12509.0,33.9,0.0,0.2308
1900-01-01 12:34:08,633.6,33.9,1.98,3.0,2,12512.0,33.9,0.0,0.2316
1900-01-01 12:34:10,633.6,33.9,2.01,2.0,2,12514.0,33.9,0.0,0.23099999999999998
1900-01-01 12:34:13,633.6,33.9,2.03,3.0,2,12517.0,33.9,0.0,0.2313
1900-01-01 12:34:15,633.6,33.9,2.04,2.0,2,12519.0,33.9,0.0,0.23149999999999998
1900-01-01 12:34:18,633.6,33.9,1.99,3.0,2,12522.0,33.9,0.0,0.2316
1900-01-01 12:34:20,633.6,33.9,2.14,2.0,2,12524.0,33.9,0.0,0.2311
1900-01-01 12:34:23,633.6,33.9,2.1,3.0,2,12527.0,33.9,0.0,0.2326
1900-01-01 12:34:26,633.6,33.9,2.04,3.0,2,12530.0,33.9,0.0,0.2322
1900-01-01 12:34:28,633.6,33.9,2.14,2.0,2,12532.0,33.9,0.0,0.2316
1900-01-01 12:34:31,633.6,33.9,2.03,3.0,2,12535.0,33.9,0.0,0.2326
,,,,,2,,33.9,0.0,0.23149999999999998
